Simulation Summary							
PALETS PLATAFORMA							
00:00:00							
Container	Loaded	Vol. Effi.	Area Effi.	SKU	Loaded	Column #	Customer Product Code
PALET-028(942-1984979-BA)	100.0	100.0	80.0	12103-BURGUERMEAT VACUNO 800 GR.C.E.	12.0	4	999999
PALET-028(942-1984979-BA)	100.0	100.0	80.0	12103-BURGUERMEAT VACUNO 800 GR.C.E.	12.0	5	999999
PALET-028(942-1984979-BA)	100.0	100.0	80.0	12103-BURGUERMEAT VACUNO 800 GR.C.E.	12.0	6	999999
PALET-028(942-1984979-BA)	100.0	100.0	80.0	12103-BURGUERMEAT VACUNO 800 GR.C.E.	8.0	8	999999
PALET-029(912-1984979-BA)	100.0	100.0	53.0	20236-CHULETA LOMO BASICO BAND.	12.0	1	999999
PALET-029(912-1984979-BA)	100.0	100.0	53.0	20236-CHULETA LOMO BASICO BAND.	12.0	3	999999
PALET-029(912-1984979-BA)	100.0	100.0	53.0	20236-CHULETA LOMO BASICO BAND.	5.0	4	999999
PALET-029(912-1984979-BA)	100.0	100.0	53.0	20236-CHULETA LOMO BASICO BAND.	12.0	6	999999
PALET-029(912-1984979-BA)	100.0	100.0	53.0	20236-CHULETA LOMO BASICO BAND.	12.0	7	999999
PALET-030(942-1984979-BA)	100.0	100.0	94.0	40822-BURGUERMEAT MIXTA 400. BAND.	12.0	1	999999
PALET-030(942-1984979-BA)	100.0	100.0	94.0	40822-BURGUERMEAT MIXTA 400. BAND.	12.0	2	999999
PALET-030(942-1984979-BA)	100.0	100.0	94.0	40822-BURGUERMEAT MIXTA 400. BAND.	12.0	3	999999
PALET-030(942-1984979-BA)	100.0	100.0	94.0	40822-BURGUERMEAT MIXTA 400. BAND.	12.0	4	999999
PALET-030(942-1984979-BA)	100.0	100.0	94.0	40822-BURGUERMEAT MIXTA 400. BAND.	12.0	5	999999
PALET-030(942-1984979-BA)	100.0	100.0	94.0	40822-BURGUERMEAT MIXTA 400. BAND.	12.0	6	999999
PALET-030(942-1984979-BA)	100.0	100.0	94.0	40822-BURGUERMEAT MIXTA 400. BAND.	12.0	7	999999
PALET-030(942-1984979-BA)	100.0	100.0	94.0	40822-BURGUERMEAT MIXTA 400. BAND.	10.0	8	999999
PALET-031(912-1984979-BA)	100.0	100.0	65.0	11904-FILETE PANCETA NATUR BAND.	12.0	1	999999
PALET-031(912-1984979-BA)	100.0	100.0	65.0	11904-FILETE PANCETA NATUR BAND.	5.0	2	999999
PALET-031(912-1984979-BA)	100.0	100.0	65.0	11904-FILETE PANCETA NATUR BAND.	12.0	3	999999
PALET-031(912-1984979-BA)	100.0	100.0	65.0	11904-FILETE PANCETA NATUR BAND.	12.0	5	999999
PALET-031(912-1984979-BA)	100.0	100.0	65.0	11904-FILETE PANCETA NATUR BAND.	12.0	6	999999
PALET-031(912-1984979-BA)	100.0	100.0	65.0	11904-FILETE PANCETA NATUR BAND.	12.0	7	999999
PALET-032(942-1984979-BA)	100.0	100.0	60.0	40823-BURGUERMEAT CERDO 400. BAND.	12.0	1	999999
PALET-032(942-1984979-BA)	100.0	100.0	60.0	40823-BURGUERMEAT CERDO 400. BAND.	12.0	2	999999
PALET-032(942-1984979-BA)	100.0	100.0	60.0	40823-BURGUERMEAT CERDO 400. BAND.	12.0	4	999999
PALET-032(942-1984979-BA)	100.0	100.0	60.0	40823-BURGUERMEAT CERDO 400. BAND.	12.0	6	999999
PALET-032(942-1984979-BA)	100.0	100.0	60.0	40823-BURGUERMEAT CERDO 400. BAND.	12.0	8	999999
PALET-033(932-1984979-BA)	100.0	100.0	78.0	20209-LOMO TROZO VACIO	12.0	1	999999
PALET-033(932-1984979-BA)	100.0	100.0	78.0	11799-SOLOMILLO VACIO GENERICO	12.0	2	999999
PALET-033(932-1984979-BA)	100.0	100.0	78.0	11799-SOLOMILLO VACIO GENERICO	12.0	4	999999
PALET-033(932-1984979-BA)	100.0	100.0	78.0	11799-SOLOMILLO VACIO GENERICO	12.0	5	999999
PALET-033(932-1984979-BA)	100.0	100.0	78.0	20209-LOMO TROZO VACIO	8.0	6	999999
PALET-033(932-1984979-BA)	100.0	100.0	78.0	11799-SOLOMILLO VACIO GENERICO	12.0	7	999999
PALET-033(932-1984979-BA)	100.0	100.0	78.0	11799-SOLOMILLO VACIO GENERICO	10.0	8	999999
PALET-034(912-1984979-BA)	100.0	100.0	41.0	21044-CHULETA LOMO NATUR 450 GR. BAN	3.0	1	999999
PALET-034(912-1984979-BA)	100.0	100.0	41.0	21046-COSTILLA TROCEADA NATUR 450 GR	12.0	2	999999
PALET-034(912-1984979-BA)	100.0	100.0	41.0	21046-COSTILLA TROCEADA NATUR 450 GR	2.0	6	999999
PALET-034(912-1984979-BA)	100.0	100.0	41.0	21044-CHULETA LOMO NATUR 450 GR. BAN	12.0	7	999999
PALET-034(912-1984979-BA)	100.0	100.0	41.0	21046-COSTILLA TROCEADA NATUR 450 GR	12.0	8	999999
PALET-035(932-1984979-BA)	100.0	100.0	8.0	21257-SECRETO 1 UN. VACIO	8.0	1	999999
PALET-036(912-1984979-BA)	100.0	100.0	62.0	20610-LOMO TROZO FILETEADO 1 KG. BAN	12.0	2	999999
PALET-036(912-1984979-BA)	100.0	100.0	62.0	20610-LOMO TROZO FILETEADO 1 KG. BAN	12.0	3	999999
PALET-036(912-1984979-BA)	100.0	100.0	62.0	20610-LOMO TROZO FILETEADO 1 KG. BAN	2.0	4	999999
PALET-036(912-1984979-BA)	100.0	100.0	62.0	20610-LOMO TROZO FILETEADO 1 KG. BAN	12.0	5	999999
PALET-036(912-1984979-BA)	100.0	100.0	62.0	20610-LOMO TROZO FILETEADO 1 KG. BAN	12.0	7	999999
PALET-036(912-1984979-BA)	100.0	100.0	62.0	20610-LOMO TROZO FILETEADO 1 KG. BAN	12.0	8	999999
PALET-037(972-1984979-BA)	100.0	100.0	7.0	20514-LOMO IBERICO BAND.	7.0	1	999999
